entry_id,source,formula,space_group_number,K_eff_MJ_per_m3,mu0_Ms_T,easy_axis_label,in_classification_set,in_regression_set,cif_file
mp-567573,MP structure; K_eff from this work (DFT),Rb2U1Br6,225,0.0,0.0698,,0,1,structures/mp-567573.cif
mp-5676,MP structure; K_eff from this work (DFT),Mn1Sb1Pt1,216,0.0,0.7991,,0,1,structures/mp-5676.cif
mp-567942,MP structure; K_eff from this work (DFT),Cs2Re1Cl6,225,0.0,0.1263,,0,1,structures/mp-567942.cif
mp-567978,MP structure; K_eff from this work (DFT),Pa6P8,220,0.0,0.0413,,0,1,structures/mp-567978.cif
mp-567981,MP structure; K_eff from this work (DFT),Cr1Ga1Co2,225,0.0,0.7473,,0,1,structures/mp-567981.cif
mp-568285,MP structure; K_eff from this work (DFT),Np6As8,220,0.0,0.3313,,0,1,structures/mp-568285.cif
mp-568452,MP structure; K_eff from this work (DFT),Ce6Si22Pt46,225,0.0,0.0233,,0,1,structures/mp-568452.cif
mp-568757,MP structure; K_eff from this work (DFT),Hg24Mo4As16Cl28,205,0.0,0.0181,,0,1,structures/mp-568757.cif
mp-568841,MP structure; K_eff from this work (DFT),Np6Te8,220,0.0,0.353,,0,1,structures/mp-568841.cif
mp-568863,MP structure; K_eff from this work (DFT),Li4Eu8C4Br12N8,227,0.0,0.209,,0,1,structures/mp-568863.cif
mp-568914,MP structure; K_eff from this work (DFT),K2W1Cl6,225,0.0,0.098,,0,1,structures/mp-568914.cif
mp-569516,MP structure; K_eff from this work (DFT),Hf1Ni5,216,0.0,0.0479,,0,1,structures/mp-569516.cif
mp-569673,MP structure; K_eff from this work (DFT),Pr4I8,216,0.0,0.0105,,0,1,structures/mp-569673.cif
mp-569703,MP structure; K_eff from this work (DFT),Ce20Mg19Zn81,216,0.0,0.0493,,0,1,structures/mp-569703.cif
mp-569885,MP structure; K_eff from this work (DFT),Cs2Ta1Cl6,225,0.0,0.0416,,0,1,structures/mp-569885.cif
mp-570203,MP structure; K_eff from this work (DFT),Mn8Co8Sb8,225,0.0,0.1315,,0,1,structures/mp-570203.cif
mp-570290,MP structure; K_eff from this work (DFT),Mn1Tl1Cl3,221,0.0,0.4474,,0,1,structures/mp-570290.cif
mp-570928,MP structure; K_eff from this work (DFT),U4Ga12Rh1,229,0.0,0.3832,,0,1,structures/mp-570928.cif
mp-570990,MP structure; K_eff from this work (DFT),Cs2Mo1Cl6,225,0.0,0.0841,,0,1,structures/mp-570990.cif
mp-571084,MP structure; K_eff from this work (DFT),Mn4Br8,227,0.0,0.177,,0,1,structures/mp-571084.cif
mp-571513,MP structure; K_eff from this work (DFT),Rb2Nb1Cl6,225,0.0,0.0454,,0,1,structures/mp-571513.cif
mp-571648,MP structure; K_eff from this work (DFT),Rb2Mn1Cl6,225,0.0,0.1447,,0,1,structures/mp-571648.cif
mp-572,MP structure; K_eff from this work (DFT),Sm1Cd1,221,0.0,0.0919,,0,1,structures/mp-572.cif
mp-579496,MP structure; K_eff from this work (DFT),Fe3Pt1N1,221,0.0,1.7976,,0,1,structures/mp-579496.cif
mp-580140,MP structure; K_eff from this work (DFT),Nb6Co16Ge7,225,0.0,0.266,,0,1,structures/mp-580140.cif
mp-5802,MP structure; K_eff from this work (DFT),Mn20Si12O48,230,0.0,0.3111,,0,1,structures/mp-5802.cif
mp-580234,MP structure; K_eff from this work (DFT),Fe3Rh1N1,221,0.0,1.9689,,0,1,structures/mp-580234.cif
mp-580539,MP structure; K_eff from this work (DFT),Gd3Al1C1,221,0.0,2.0603,,0,1,structures/mp-580539.cif
mp-581301,MP structure; K_eff from this work (DFT),Li8Mg4Mn12O32,212,0.0,0.1815,,0,1,structures/mp-581301.cif
mp-582,MP structure; K_eff from this work (DFT),Ce2Ir4,227,0.0,0.0576,,0,1,structures/mp-582.cif
mp-582023,MP structure; K_eff from this work (DFT),La21Fe8Sb7C12,225,0.0,0.0453,,0,1,structures/mp-582023.cif
mp-582028,MP structure; K_eff from this work (DFT),Mn3Rh1N1,221,0.0,1.732,,0,1,structures/mp-582028.cif
mp-582883,MP structure; K_eff from this work (DFT),Pr21Fe8Bi7C12,225,0.0,0.0294,,0,1,structures/mp-582883.cif
mp-585476,MP structure; K_eff from this work (DFT),Cs14Np6Cl24O12,220,0.0,0.0256,,0,1,structures/mp-585476.cif
mp-5950,MP structure; K_eff from this work (DFT),Cd4Os4O14,227,0.0,0.0103,,0,1,structures/mp-5950.cif
mp-5979,MP structure; K_eff from this work (DFT),Mn3P6Pd20,225,0.0,0.3779,,0,1,structures/mp-5979.cif
mp-600124,MP structure; K_eff from this work (DFT),Mn1Ni1Sb1,216,0.0,0.9247,,0,1,structures/mp-600124.cif
mp-600480,MP structure; K_eff from this work (DFT),Y12Ni6Pb1,204,0.0,0.0562,,0,1,structures/mp-600480.cif
mp-601833,MP structure; K_eff from this work (DFT),Fe13Ge3,221,0.0,2.0299,,0,1,structures/mp-601833.cif
mp-604453,MP structure; K_eff from this work (DFT),Ce1Bi1Pd1,216,0.0,0.1448,,0,1,structures/mp-604453.cif
mp-606,MP structure; K_eff from this work (DFT),U6As8,220,0.0,0.2201,,0,1,structures/mp-606.cif
mp-6074,MP structure; K_eff from this work (DFT),K1Rb2Ti1F6,225,0.0,0.0617,,0,1,structures/mp-6074.cif
mp-607917,MP structure; K_eff from this work (DFT),La21Fe8Sn7C12,225,0.0,0.0295,,0,1,structures/mp-607917.cif
mp-610190,MP structure; K_eff from this work (DFT),Zr9In14Co7,225,0.0,0.0567,,0,1,structures/mp-610190.cif
mp-610706,MP structure; K_eff from this work (DFT),Cs2Co1F6,225,0.0,0.0672,,0,1,structures/mp-610706.cif
mp-6135,MP structure; K_eff from this work (DFT),Ba2Pr1Ir1O6,225,0.0,0.1479,,0,1,structures/mp-6135.cif
mp-6145,MP structure; K_eff from this work (DFT),Ba2Lu1Ru1O6,225,0.0,0.2398,,0,1,structures/mp-6145.cif
mp-614502,MP structure; K_eff from this work (DFT),Gd1,225,0.0,2.718,,0,1,structures/mp-614502.cif
mp-6153,MP structure; K_eff from this work (DFT),Na12Li12V8F48,230,0.0,0.0463,,0,1,structures/mp-6153.cif
mp-6172,MP structure; K_eff from this work (DFT),Al8Fe12Si12O48,230,0.0,0.1762,,0,1,structures/mp-6172.cif
mp-6178,MP structure; K_eff from this work (DFT),Cs2K1Ti1F6,225,0.0,0.0589,,0,1,structures/mp-6178.cif
mp-6186,MP structure; K_eff from this work (DFT),Al8Co12Si12O48,230,0.0,0.1355,,0,1,structures/mp-6186.cif
mp-620271,MP structure; K_eff from this work (DFT),Gd1Bi1Pt1,216,0.0,1.0628,,0,1,structures/mp-620271.cif
mp-622214,MP structure; K_eff from this work (DFT),Cs8Co8Mo12O48,198,0.0,0.0523,,0,1,structures/mp-622214.cif
mp-6239,MP structure; K_eff from this work (DFT),Mn12Fe8Si12O48,230,0.0,0.3402,,0,1,structures/mp-6239.cif
mp-624070,MP structure; K_eff from this work (DFT),Gd1In1Pd2,225,0.0,1.0376,,0,1,structures/mp-624070.cif
mp-6247,MP structure; K_eff from this work (DFT),Na12Li12Fe8F48,230,0.0,0.1168,,0,1,structures/mp-6247.cif
mp-6274,MP structure; K_eff from this work (DFT),Mn12Cr8Si12O48,230,0.0,0.2879,,0,1,structures/mp-6274.cif
mp-627439,MP structure; K_eff from this work (DFT),Mn3Ga1N1,221,0.0,1.9177,,0,1,structures/mp-627439.cif
mp-632715,MP structure; K_eff from this work (DFT),Cs3Ce1F6,225,0.0,0.0447,,0,1,structures/mp-632715.cif
mp-634945,MP structure; K_eff from this work (DFT),Eu2H6Ru1,225,0.0,1.5603,,0,1,structures/mp-634945.cif
mp-635426,MP structure; K_eff from this work (DFT),Gd1Au1,221,0.0,1.7712,,0,1,structures/mp-635426.cif
mp-636232,MP structure; K_eff from this work (DFT),Ce1In1Au2,225,0.0,0.1335,,0,1,structures/mp-636232.cif
mp-636279,MP structure; K_eff from this work (DFT),Eu1Pd3,221,0.0,1.0781,,0,1,structures/mp-636279.cif
mp-636287,MP structure; K_eff from this work (DFT),Eu3Ga4Ni4,217,0.0,1.1999,,0,1,structures/mp-636287.cif
mp-636953,MP structure; K_eff from this work (DFT),V6Si7Ni16,225,0.0,0.0826,,0,1,structures/mp-636953.cif
mp-637224,MP structure; K_eff from this work (DFT),Pu16O24,206,0.0,0.1767,,0,1,structures/mp-637224.cif
mp-637378,MP structure; K_eff from this work (DFT),Gd3In1N1,221,0.0,2.2007,,0,1,structures/mp-637378.cif
mp-639154,MP structure; K_eff from this work (DFT),Co23B6,225,0.0,1.4691,,0,1,structures/mp-639154.cif
mp-640345,MP structure; K_eff from this work (DFT),Cs2Mn1Fe1C6N6,225,0.0,0.0456,,0,1,structures/mp-640345.cif
mp-640776,MP structure; K_eff from this work (DFT),Ce4Sn25Pt12,204,0.0,0.0069,,0,1,structures/mp-640776.cif
mp-6414,MP structure; K_eff from this work (DFT),Ca12Cr8Si12O48,230,0.0,0.0807,,0,1,structures/mp-6414.cif
mp-641621,MP structure; K_eff from this work (DFT),U4Ga12Co1,229,0.0,0.3697,,0,1,structures/mp-641621.cif
mp-642273,MP structure; K_eff from this work (DFT),U6Fe16Si7C1,225,0.0,0.0103,,0,1,structures/mp-642273.cif
mp-642754,MP structure; K_eff from this work (DFT),Gd4Mo4O14,227,0.0,0.7568,,0,1,structures/mp-642754.cif
mp-642787,MP structure; K_eff from this work (DFT),Y4V4O14,227,0.0,0.0931,,0,1,structures/mp-642787.cif
mp-6428,MP structure; K_eff from this work (DFT),Ba2Y1Ru1O6,225,0.0,0.2316,,0,1,structures/mp-6428.cif
mp-642823,MP structure; K_eff from this work (DFT),Dy4V4O14,227,0.0,0.0932,,0,1,structures/mp-642823.cif
mp-6430,MP structure; K_eff from this work (DFT),Ba2Y1Re1O6,225,0.0,0.1531,,0,1,structures/mp-6430.cif
mp-644246,MP structure; K_eff from this work (DFT),Eu1H3Pd1,221,0.0,1.4851,,0,1,structures/mp-644246.cif
mp-644259,MP structure; K_eff from this work (DFT),Ti16Ni8H8,227,0.0,0.0483,,0,1,structures/mp-644259.cif
mp-645435,MP structure; K_eff from this work (DFT),Cu3Sn4Pb1O12,204,0.0,0.144,,0,1,structures/mp-645435.cif
mp-646,MP structure; K_eff from this work (DFT),Pr1Cd1,221,0.0,0.0905,,0,1,structures/mp-646.cif
mp-647152,MP structure; K_eff from this work (DFT),Cs4Er52Co8I96,205,0.0,0.0015,,0,1,structures/mp-647152.cif
mp-647164,MP structure; K_eff from this work (DFT),Cu12Sb4S13,217,0.0,0.0432,,0,1,structures/mp-647164.cif
mp-647205,MP structure; K_eff from this work (DFT),Sc2Ni21B6,225,0.0,0.0457,,0,1,structures/mp-647205.cif
mp-647363,MP structure; K_eff from this work (DFT),La21Fe8Bi7C12,225,0.0,0.014,,0,1,structures/mp-647363.cif
mp-647426,MP structure; K_eff from this work (DFT),Cs2Np1Br6,225,0.0,0.1002,,0,1,structures/mp-647426.cif
mp-647606,MP structure; K_eff from this work (DFT),Cu12Sb4S12,217,0.0,0.0059,,0,1,structures/mp-647606.cif
mp-6480,MP structure; K_eff from this work (DFT),Mn12Al8Si12O48,230,0.0,0.216,,0,1,structures/mp-6480.cif
mp-648774,MP structure; K_eff from this work (DFT),Zr48Cl120,230,0.0,0.0038,,0,1,structures/mp-648774.cif
mp-649213,MP structure; K_eff from this work (DFT),Th6Fe1Br15,229,0.0,0.0149,,0,1,structures/mp-649213.cif
mp-651682,MP structure; K_eff from this work (DFT),Cu6B14I2O26,219,0.0,0.0782,,0,1,structures/mp-651682.cif
mp-6531,MP structure; K_eff from this work (DFT),K8Mn8S12O48,198,0.0,0.1066,,0,1,structures/mp-6531.cif
mp-653429,MP structure; K_eff from this work (DFT),Mn14Fe2Cl6O20,225,0.0,0.6666,,0,1,structures/mp-653429.cif
mp-653631,MP structure; K_eff from this work (DFT),Ba8Na32Cu24F96,206,0.0,0.0163,,0,1,structures/mp-653631.cif
mp-653981,MP structure; K_eff from this work (DFT),Zr6Ni1Cl15,229,0.0,0.0228,,0,1,structures/mp-653981.cif
mp-6551,MP structure; K_eff from this work (DFT),Mg12Fe8Si12O48,230,0.0,0.1423,,0,1,structures/mp-6551.cif
mp-6609,MP structure; K_eff from this work (DFT),Ba2Ho1Ru1O6,225,0.0,0.2338,,0,1,structures/mp-6609.cif
mp-6621,MP structure; K_eff from this work (DFT),Ba2Er1Ru1O6,225,0.0,0.2353,,0,1,structures/mp-6621.cif
mp-6635,MP structure; K_eff from this work (DFT),Ba2Ca1Re1O6,225,0.0,0.0756,,0,1,structures/mp-6635.cif
mp-6670,MP structure; K_eff from this work (DFT),Cr8Fe12Si12O48,230,0.0,0.2524,,0,1,structures/mp-6670.cif
mp-6672,MP structure; K_eff from this work (DFT),Ca12Fe8Si12O48,230,0.0,0.1286,,0,1,structures/mp-6672.cif
mp-667353,MP structure; K_eff from this work (DFT),Rb12Ce8N36O108,213,0.0,0.0086,,0,1,structures/mp-667353.cif
mp-669554,MP structure; K_eff from this work (DFT),Mn12Si4Ni8,227,0.0,0.4257,,0,1,structures/mp-669554.cif
mp-6696,MP structure; K_eff from this work (DFT),K8Ti8P12O48,198,0.0,0.0113,,0,1,structures/mp-6696.cif
mp-669703,MP structure; K_eff from this work (DFT),Eu2Zn26,226,0.0,0.1764,,0,1,structures/mp-669703.cif
mp-670,MP structure; K_eff from this work (DFT),Nb2Co4,227,0.0,0.4935,,0,1,structures/mp-670.cif
mp-6700,MP structure; K_eff from this work (DFT),Mg12Cr8Si12O48,230,0.0,0.086,,0,1,structures/mp-6700.cif
mp-672191,MP structure; K_eff from this work (DFT),Ce1In1Ag2,225,0.0,0.1405,,0,1,structures/mp-672191.cif
mp-672275,MP structure; K_eff from this work (DFT),Ce3Ge6Pd20,225,0.0,0.064,,0,1,structures/mp-672275.cif
mp-672292,MP structure; K_eff from this work (DFT),Gd6Se8,220,0.0,0.742,,0,1,structures/mp-672292.cif
mp-672652,MP structure; K_eff from this work (DFT),Ta6Co16Ge7,225,0.0,0.2696,,0,1,structures/mp-672652.cif
mp-672661,MP structure; K_eff from this work (DFT),Ga1Fe3,225,0.0,1.4554,,0,1,structures/mp-672661.cif
mp-672702,MP structure; K_eff from this work (DFT),U1In1Ni4,216,0.0,0.0808,,0,1,structures/mp-672702.cif
mp-6739,MP structure; K_eff from this work (DFT),Ba2Ca1Os1O6,225,0.0,0.1545,,0,1,structures/mp-6739.cif
mp-680636,MP structure; K_eff from this work (DFT),Er2Al40Cr4,227,0.0,0.0358,,0,1,structures/mp-680636.cif
mp-6820,MP structure; K_eff from this work (DFT),Cu4Hg4S2F12,227,0.0,0.0721,,0,1,structures/mp-6820.cif
mp-684027,MP structure; K_eff from this work (DFT),Mg6Mn4Al36,227,0.0,0.0159,,0,1,structures/mp-684027.cif
mp-687205,MP structure; K_eff from this work (DFT),Tc4Pb4O12,227,0.0,0.0823,,0,1,structures/mp-687205.cif
mp-693,MP structure; K_eff from this work (DFT),Pr3Tl1,221,0.0,0.1279,,0,1,structures/mp-693.cif
mp-6933,MP structure; K_eff from this work (DFT),Mn1N1,225,0.0,1.9412,,0,1,structures/mp-6933.cif
mp-6968,MP structure; K_eff from this work (DFT),Cs2K1Cu1F6,225,0.0,0.1229,,0,1,structures/mp-6968.cif
mp-697076,MP structure; K_eff from this work (DFT),Ti12Zn12C4,227,0.0,0.0309,,0,1,structures/mp-697076.cif
mp-699489,MP structure; K_eff from this work (DFT),Cs4Ti4H96S8O80,205,0.0,0.0057,,0,1,structures/mp-699489.cif
mp-699888,MP structure; K_eff from this work (DFT),Na8Ti4Fe4P12O48,198,0.0,0.06,,0,1,structures/mp-699888.cif
mp-702,MP structure; K_eff from this work (DFT),Ce1Hg1,221,0.0,0.2825,,0,1,structures/mp-702.cif
mp-704100,MP structure; K_eff from this work (DFT),K20Na4Fe8C48O96,213,0.0,0.0442,,0,1,structures/mp-704100.cif
mp-704943,MP structure; K_eff from this work (DFT),Li8Mn12Zn4O32,198,0.0,0.1834,,0,1,structures/mp-704943.cif
mp-7070,MP structure; K_eff from this work (DFT),Mn3Pt1N1,221,0.0,2.0456,,0,1,structures/mp-7070.cif
mp-707854,MP structure; K_eff from this work (DFT),Cs4H96Ru4S8O80,205,0.0,0.006,,0,1,structures/mp-707854.cif
mp-7143,MP structure; K_eff from this work (DFT),Ba1Pu1O3,221,0.0,0.5545,,0,1,structures/mp-7143.cif
mp-721077,MP structure; K_eff from this work (DFT),Cs4Fe4H96Se8O80,205,0.0,0.0279,,0,1,structures/mp-721077.cif
mp-727512,MP structure; K_eff from this work (DFT),Cs4V4H96S8O80,205,0.0,0.0125,,0,1,structures/mp-727512.cif
mp-729050,MP structure; K_eff from this work (DFT),Rb4V4H96S8O80,205,0.0,0.0122,,0,1,structures/mp-729050.cif
mp-732003,MP structure; K_eff from this work (DFT),K12Be12B12P24O100,212,0.0,0.0123,,0,1,structures/mp-732003.cif
mp-7322,MP structure; K_eff from this work (DFT),Cs2U4O12,227,0.0,0.0339,,0,1,structures/mp-7322.cif
mp-734713,MP structure; K_eff from this work (DFT),Mo24P2O80,227,0.0,0.0102,,0,1,structures/mp-734713.cif
mp-746676,MP structure; K_eff from this work (DFT),Cs4Mn4H96S8O80,205,0.0,0.024,,0,1,structures/mp-746676.cif
mp-746702,MP structure; K_eff from this work (DFT),Cs4Fe4H96S8O80,205,0.0,0.0302,,0,1,structures/mp-746702.cif
mp-753222,MP structure; K_eff from this work (DFT),Fe4Co2O8,227,0.0,1.006,,0,1,structures/mp-753222.cif
mp-755041,MP structure; K_eff from this work (DFT),Tm4Mn4O14,227,0.0,0.2972,,0,1,structures/mp-755041.cif
mp-755572,MP structure; K_eff from this work (DFT),Eu1Nb1O3,221,0.0,1.2381,,0,1,structures/mp-755572.cif
mp-755882,MP structure; K_eff from this work (DFT),Mn2Al4O8,227,0.0,0.4249,,0,1,structures/mp-755882.cif
mp-759076,MP structure; K_eff from this work (DFT),Mn8H32S12N8O48,198,0.0,0.1062,,0,1,structures/mp-759076.cif
mp-771112,MP structure; K_eff from this work (DFT),Li8Mn12Ni4O32,212,0.0,0.2256,,0,1,structures/mp-771112.cif
mp-781625,MP structure; K_eff from this work (DFT),Ba1Os1O3,221,0.0,0.1866,,0,1,structures/mp-781625.cif
mp-787,MP structure; K_eff from this work (DFT),U6P8,220,0.0,0.2455,,0,1,structures/mp-787.cif
mp-7888,MP structure; K_eff from this work (DFT),Sr2Ho1Re1O6,225,0.0,0.1613,,0,1,structures/mp-7888.cif
mp-7889,MP structure; K_eff from this work (DFT),Sr2Y1Re1O6,225,0.0,0.1599,,0,1,structures/mp-7889.cif
mp-815,MP structure; K_eff from this work (DFT),Ga1Ni3,221,0.0,0.2545,,0,1,structures/mp-815.cif
mp-8343,MP structure; K_eff from this work (DFT),Na12Cr4P32O92,213,0.0,0.0209,,0,1,structures/mp-8343.cif
mp-8396,MP structure; K_eff from this work (DFT),Cs1Eu1F3,221,0.0,0.7517,,0,1,structures/mp-8396.cif
mp-849663,MP structure; K_eff from this work (DFT),Cs4Cr4H96S8O80,205,0.0,0.018,,0,1,structures/mp-849663.cif
mp-849751,MP structure; K_eff from this work (DFT),Cs4Co4H96S8O80,205,0.0,0.0248,,0,1,structures/mp-849751.cif
mp-8557,MP structure; K_eff from this work (DFT),Ba1Pa1O3,221,0.0,0.1285,,0,1,structures/mp-8557.cif
mp-863692,MP structure; K_eff from this work (DFT),Cs2Mn2C6N6,225,0.0,0.0451,,0,1,structures/mp-863692.cif
mp-865440,MP structure; K_eff from this work (DFT),U6Co12Ge4C1,229,0.0,0.2302,,0,1,structures/mp-865440.cif
mp-8688,MP structure; K_eff from this work (DFT),V4Ge1S8,216,0.0,0.2048,,0,1,structures/mp-8688.cif
mp-8689,MP structure; K_eff from this work (DFT),V4Ge1Se8,216,0.0,0.3121,,0,1,structures/mp-8689.cif
mp-9115,MP structure; K_eff from this work (DFT),Ba2Sr1Ir1O6,225,0.0,0.2143,,0,1,structures/mp-9115.cif
mp-9319,MP structure; K_eff from this work (DFT),Ba2Pr1Pt1O6,225,0.0,0.0724,,0,1,structures/mp-9319.cif
mp-940,MP structure; K_eff from this work (DFT),Gd1N1,225,0.0,2.6478,,0,1,structures/mp-940.cif
mp-9415,MP structure; K_eff from this work (DFT),Ba6Ni25S27,221,0.0,0.0258,,0,1,structures/mp-9415.cif
mp-943,MP structure; K_eff from this work (DFT),Co6S8,227,0.0,0.1629,,0,1,structures/mp-943.cif
mp-9612,MP structure; K_eff from this work (DFT),La12Ir12O44,201,0.0,0.0134,,0,1,structures/mp-9612.cif
mp-972,MP structure; K_eff from this work (DFT),Mn1Se1,225,0.0,1.4244,,0,1,structures/mp-972.cif
mp-976447,MP structure; K_eff from this work (DFT),Na1Cr1H8N2F6,225,0.0,0.2172,,0,1,structures/mp-976447.cif
mp-985556,MP structure; K_eff from this work (DFT),Cd12Ni12,227,0.0,0.0174,,0,1,structures/mp-985556.cif
mp-986,MP structure; K_eff from this work (DFT),Ce1Zn1,221,0.0,0.0962,,0,1,structures/mp-986.cif
mp-1070063,MP structure; K_eff from this work (DFT),Ce2Al6Au2,107,-0.1076697959974943,0.1102,0,1,0,structures/mp-1070063.cif
mp-1071536,MP structure; K_eff from this work (DFT),U2Sn2Au2,194,-34.516978988041004,0.2775,0,1,0,structures/mp-1071536.cif
mp-1078886,MP structure; K_eff from this work (DFT),Ce2Al4Au4,129,7.634285921434746,0.0599,1,1,1,structures/mp-1078886.cif
mp-1079868,MP structure; K_eff from this work (DFT),Ce3Al3Cu3,189,-18.2169226051899,0.0642,0,1,0,structures/mp-1079868.cif
mp-1080077,MP structure; K_eff from this work (DFT),U3Ga3Pt3,189,-0.0344599639324313,0.1566,0,1,0,structures/mp-1080077.cif
mp-11031,MP structure; K_eff from this work (DFT),Ce6Al42Au18,167,-0.0013063415404919,0.0186,0,1,0,structures/mp-11031.cif
mp-1190304,MP structure; K_eff from this work (DFT),V10Ga6,193,-0.3345763789136109,0.0699,0,1,0,structures/mp-1190304.cif
mp-13120,MP structure; K_eff from this work (DFT),Ce2Si6Ru2,107,15.069296194419024,0.105,1,1,1,structures/mp-13120.cif
mp-17977,MP structure; K_eff from this work (DFT),Fe36As15,155,-0.4428687927991295,1.2779,0,1,0,structures/mp-17977.cif
mp-7225,MP structure; K_eff from this work (DFT),Ce1Al2Pt3,191,0.0397318375261059,0.0935,1,1,1,structures/mp-7225.cif
mp-9600,MP structure; K_eff from this work (DFT),Cu8Ge4O16,141,0.6801405295753468,0.1338,1,1,1,structures/mp-9600.cif
mp-1069443,MP structure; K_eff from this work (DFT),Ce2Al6Cu2,107,9.004167816738333,0.1146,1,1,1,structures/mp-1069443.cif
mp-1077418,MP structure; K_eff from this work (DFT),U2Sb2Pd2,194,-25.971568578236585,0.2541,0,1,0,structures/mp-1077418.cif
mp-1078924,MP structure; K_eff from this work (DFT),Ce2Ni4Sb4,129,1.0413139977083623,0.0548,1,1,1,structures/mp-1078924.cif
mp-1079949,MP structure; K_eff from this work (DFT),U3Al3Pt3,189,-0.2986733991172373,0.1579,0,1,0,structures/mp-1079949.cif
mp-1087471,MP structure; K_eff from this work (DFT),Fe2Cu4Ge2Se8,121,-0.7865769292214116,0.2555,0,1,0,structures/mp-1087471.cif
mp-1103983,MP structure; K_eff from this work (DFT),U1Co6Ge6,191,0.2003627781774058,0.0259,1,1,1,structures/mp-1103983.cif
mp-1104243,MP structure; K_eff from this work (DFT),Th2Mn8Al16,139,0.2409830778798811,0.4647,1,1,1,structures/mp-1104243.cif
mp-11769,MP structure; K_eff from this work (DFT),Co2Cu4Si2S8,121,-0.3308490686884848,0.2468,0,1,0,structures/mp-11769.cif
mp-1201626,MP structure; K_eff from this work (DFT),Al6Co2W18C6,194,-1.4189560645457422,0.0178,0,1,0,structures/mp-1201626.cif
mp-20470,MP structure; K_eff from this work (DFT),Gd2O3,164,-0.1348871961288706,2.3,0,1,0,structures/mp-20470.cif
mp-22130,MP structure; K_eff from this work (DFT),Ti1Fe6Ge6,191,1.7187054156855084,0.7235,1,1,1,structures/mp-22130.cif
mp-27637,MP structure; K_eff from this work (DFT),Ni3Br6,166,-0.0285060782015523,0.3065,0,1,0,structures/mp-27637.cif
mp-3566,MP structure; K_eff from this work (DFT),Ce2Si4Ru4,139,0.0121159010706829,0.1176,1,1,1,structures/mp-3566.cif
mp-510280,MP structure; K_eff from this work (DFT),Ce2Ag2Sb4,129,1.16850980867385,0.0449,1,1,1,structures/mp-510280.cif
mp-556502,MP structure; K_eff from this work (DFT),K8Ni4P8W4O40,92,-0.0517919739937411,0.0249,0,1,0,structures/mp-556502.cif
mp-645301,MP structure; K_eff from this work (DFT),K8Co4P8W4O40,92,1.5292305397896857,0.0369,1,1,1,structures/mp-645301.cif
mp-7072,MP structure; K_eff from this work (DFT),Th2Co4Si4,139,0.0,0.2251,1,1,1,structures/mp-7072.cif
mp-7101,MP structure; K_eff from this work (DFT),Ce1Al2Ge2,164,0.1036022887564417,0.1094,1,1,1,structures/mp-7101.cif
mp-864931,MP structure; K_eff from this work (DFT),Mg4Co8,194,0.1016435127165662,0.2316,1,1,1,structures/mp-864931.cif
